product,product_type,product_volume,product_price_per_unit,product_price,product_unit,product_category,product_subcategory,product_url,product_code,collected_timestamp
Recambios maquinilla de afeitar Gillette Fusion 5 hojas,Paquete,4 ud.,"| 3,238 €/ud",12.95,/ud.,Cuidado facial y corporal >,Afeitado y cuidado para hombre,https://tienda.mercadona.es/product/73411/recambios-maquinilla-afeitar-gillette-fusion-5-hojas-paquete,73411,2023-03-10 04:35:54.085162
Recambios maquinilla de afeitar Gillette Fusion proshield 5 hojas,Paquete,3 ud.,"| 4,317 €/ud",12.95,/ud.,Cuidado facial y corporal >,Afeitado y cuidado para hombre,https://tienda.mercadona.es/product/73138/recambios-maquinilla-afeitar-gillette-fusion-proshield-5-hojas-paquete,73138,2023-03-10 04:35:54.635112
Recambios maquinilla de afeitar Precision System 3 Deliplus 3 hojas,Caja,4 ud.,"| 1,025 €/ud",4.1,/ud.,Cuidado facial y corporal >,Afeitado y cuidado para hombre,https://tienda.mercadona.es/product/22084/recambios-maquinilla-afeitar-precision-system-3-deliplus-3-hojas-caja,22084,2023-03-10 04:35:55.167488
Recambios maquinilla de afeitar Precision System 5 Deliplus 5 hojas,Caja,4 ud.,"| 1,20 €/ud",4.8,/ud.,Cuidado facial y corporal >,Afeitado y cuidado para hombre,https://tienda.mercadona.es/product/73449/recambios-maquinilla-afeitar-precision-system-5-deliplus-5-hojas-caja,73449,2023-03-10 04:35:55.705836
Recambios maquinilla de afeitar Precision System 6 Deliplus 6 hojas,Caja,4 ud.,"| 1,425 €/ud",5.7,/ud.,Cuidado facial y corporal >,Afeitado y cuidado para hombre,https://tienda.mercadona.es/product/13805/recambios-maquinilla-afeitar-precision-system-6-deliplus-6-hojas-caja,13805,2023-03-10 04:35:56.254591
Recambios maquinilla de afeitar Fusion Gillette 3 hojas,Paquete,4 ud.,"| 1,988 €/ud",7.95,/ud.,Cuidado facial y corporal >,Afeitado y cuidado para hombre,https://tienda.mercadona.es/product/35316/recambios-maquinilla-afeitar-fusion-gillette-3-hojas-paquete,35316,2023-03-10 04:35:56.847788
"Crema cara, cuerpo y manos Nivea Men",Lata,150 ml,"| 2,334 €/100 ml",3.5,/ud.,Cuidado facial y corporal >,Afeitado y cuidado para hombre,https://tienda.mercadona.es/product/73984/crema-cara-cuerpo-manos-nivea-men-lata,73984,2023-03-10 04:35:57.398849
Cuidado hidratante anti-fatiga 24H L'Oréal men expert Hydra energetic,Bote,50 ml,"| 13,90 €/100 ml",6.95,/ud.,Cuidado facial y corporal >,Afeitado y cuidado para hombre,https://tienda.mercadona.es/product/74817/cuidado-hidratante-anti-fatiga-24h-loreal-men-expert-hydra-energetic-bote,74817,2023-03-10 04:35:57.956017
Crema facial Antiarrugas Men Care Deliplus Regen Skin FPS 12 todo tipo de pieles,Bote,50 ml,"| 11,00 €/100 ml",5.5,/ud.,Cuidado facial y corporal >,Afeitado y cuidado para hombre,https://tienda.mercadona.es/product/46865/crema-facial-antiarrugas-men-care-deliplus-regen-skin-fps-12-tipo-pieles-bote,46865,2023-03-10 04:35:58.520751
Gel reductor Abdomen Men Care Deliplus,Bote,150 ml,"| 2,467 €/100 ml",3.7,/ud.,Cuidado facial y corporal >,Afeitado y cuidado para hombre,https://tienda.mercadona.es/product/46862/gel-reductor-abdomen-men-care-deliplus-bote,46862,2023-03-10 04:35:59.074325
Gel facial limpiador Men Care Facial Clean Deliplus Vital todo tipo de pieles,Bote,150 ml,"| 2,334 €/100 ml",3.5,/ud.,Cuidado facial y corporal >,Afeitado y cuidado para hombre,https://tienda.mercadona.es/product/46860/gel-facial-limpiador-men-care-facial-clean-deliplus-vital-tipo-pieles-bote,46860,2023-03-10 04:35:59.638508
Crema facial Revitalizante e Hidratante Men Care Deliplus Vital todo tipo de pieles,Bote,50 ml,"| 11,00 €/100 ml",5.5,/ud.,Cuidado facial y corporal >,Afeitado y cuidado para hombre,https://tienda.mercadona.es/product/46857/crema-facial-revitalizante-hidratante-men-care-deliplus-vital-tipo-pieles-bote,46857,2023-03-10 04:36:00.199169
Contorno de ojos Men Care Deliplus Regen Skin todo tipo de pieles,Tubo,15 ml,"| 33,334 €/100 ml",5.0,/ud.,Cuidado facial y corporal >,Afeitado y cuidado para hombre,https://tienda.mercadona.es/product/46866/contorno-ojos-men-care-deliplus-regen-skin-tipo-pieles-tubo,46866,2023-03-10 04:36:00.761966
Crema facial anti-edad integral L'Oréal men expert Vita lift 5 acciones,Bote,50 ml,"| 17,90 €/100 ml",8.95,/ud.,Cuidado facial y corporal >,Afeitado y cuidado para hombre,https://tienda.mercadona.es/product/79021/crema-facial-anti-edad-integral-loreal-men-expert-vita-lift-5-acciones-bote,79021,2023-03-10 04:36:01.324991
Roll-on ojos anti-fatiga L'Oréal men expert Hydra energetic,10 ml,"| 80,00 €/100 ml",Not available,8.0,/ud.,Cuidado facial y corporal >,Afeitado y cuidado para hombre,https://tienda.mercadona.es/product/74819/roll-on-ojos-anti-fatiga-loreal-men-expert-hydra-energetic,74819,2023-03-10 04:36:01.860176
Gel de ducha taurina Hydra Energetic L'Oréal Men Expert,Bote,400 ml,"| 0,90 €/100 ml",3.6,/ud.,Cuidado facial y corporal >,Afeitado y cuidado para hombre,https://tienda.mercadona.es/product/35357/gel-ducha-taurina-hydra-energetic-loreal-men-expert-bote,35357,2023-03-10 04:36:02.431261
"Lote corporal Nivea Men contiene crema 150 ml, bálsamo sensitive 100 ml, desodorante roll-on 50 ml y neceser",1 ud.,"| 10,00 €/ud",Not available,10.0,/ud.,Cuidado facial y corporal >,Afeitado y cuidado para hombre,https://tienda.mercadona.es/product/44924/lote-corporal-nivea-men-contiene-crema-150-ml-balsamo-sensitive-100-ml-desodorante-roll-on-50-ml-neceser,44924,2023-03-10 04:36:02.997750
Bandas de cera facial Deliplus piel sensible,Paquete,16 ud.,"| 0,075 €/ud",1.2,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/74079/bandas-cera-facial-deliplus-piel-sensible-paquete,74079,2023-03-10 05:16:37.715636
Bandas de cera especial piernas Deliplus piel sensible,Paquete,20 ud.,"| 0,083 €/ud",1.65,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/74081/bandas-cera-especial-piernas-deliplus-piel-sensible-paquete,74081,2023-03-10 05:16:38.222479
Crema depilatoria hombre Deliplus piel normal bajo la ducha incluye manopla,Caja,200 ml,"| 1,50 €/100 ml",3.0,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/86088/crema-depilatoria-hombre-deliplus-piel-normal-bajo-ducha-incluye-manopla-caja,86088,2023-03-10 05:16:38.734278
Crema depilatoria mujer para el cuerpo Deliplus piel sensible bajo la ducha incluye manopla,Bote,200 ml,"| 1,50 €/100 ml",3.0,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/86089/crema-depilatoria-mujer-cuerpo-deliplus-piel-sensible-bajo-ducha-incluye-manopla-bote,86089,2023-03-10 05:16:39.240375
Crema decolorante rostro y cuerpo Deliplus piel sensible,Caja,150 ml,"| 2,467 €/100 ml",3.7,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/60046/crema-decolorante-rostro-cuerpo-deliplus-piel-sensible-caja,60046,2023-03-10 05:16:39.741144
Cera caliente en tarro Deliplus piel sensible envase especial para microondas,Caja,1 tarro (250 g),"| 1,64 €/100 g",4.1,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/67534/cera-caliente-tarro-deliplus-piel-sensible-envase-especial-microondas-caja,67534,2023-03-10 05:16:40.240563
Bandas de cera facial Pure Veet piel sensible,Paquete,20 ud.,"| 4,95 €/ud",4.95,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/35490/bandas-cera-facial-pure-veet-piel-sensible-paquete,35490,2023-03-10 05:16:40.747132
Cera caliente Profesional en perlas Deliplus piel normal,Bote,300 g,"| 1,50 €/100 g",4.5,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/23311/cera-caliente-profesional-perlas-deliplus-piel-normal-bote,23311,2023-03-10 05:16:41.242760
Bandas de cera cuerpo y piernas Pure Veet piel sensible,Caja,20 bandas,"| 0,275 €/ud",5.5,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/35498/bandas-cera-cuerpo-piernas-pure-veet-piel-sensible-caja,35498,2023-03-10 05:16:41.755575
Crema depilatoria Pure Veet piel sensible,Bote,200 ml,"| 2,50 €/100 ml",5.0,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/45925/crema-depilatoria-pure-veet-piel-sensible-bote,45925,2023-03-10 05:16:42.265718
Crema depilatoria Veet for men piel sensible,Bote,200 ml,"| 2,50 €/100 ml",5.0,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/75296/crema-depilatoria-veet-for-men-piel-sensible-bote,75296,2023-03-10 05:16:42.774137
Crema depilatoria facial Deliplus piel sensible con gel post depilación 10 ml,Caja,20 ml,"| 9,50 €/100 ml",1.9,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/70646/crema-depilatoria-facial-deliplus-piel-sensible-con-gel-post-depilacion-10-ml-caja,70646,2023-03-10 05:16:43.275885
Cera caliente en cazuela Deliplus piel sensible,Caja,1 tarro (100 g),"| 3,10 €/100 g",3.1,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/15529/cera-caliente-cazuela-deliplus-piel-sensible-caja,15529,2023-03-10 05:16:43.884112
Pinza de cejas Deliplus oblicua,Paquete,1 ud.,"| 2,00 €/ud",2.0,/ud.,Cuidado facial y corporal >,Cuidado e higiene facial,https://tienda.mercadona.es/product/78071/pinza-cejas-deliplus-oblicua-paquete,78071,2023-03-10 05:16:44.475376
Pinza de cejas Deliplus recta,Paquete,1 ud.,"| 2,00 €/ud",2.0,/ud.,Cuidado facial y corporal >,Cuidado e higiene facial,https://tienda.mercadona.es/product/78073/pinza-cejas-deliplus-recta-paquete,78073,2023-03-10 05:16:44.994533
Maquinillas depilación mujer Deliplus Body 2 2 hojas,Paquete,5 ud.,"| 0,20 €/ud",1.0,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/13573/maquinillas-depilacion-mujer-deliplus-body-2-2-hojas-paquete,13573,2023-03-10 05:16:45.519442
Maquinillas depilación mujer Deliplus Body 3 3 hojas,Paquete,4 ud.,"| 0,538 €/ud",2.15,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/13574/maquinillas-depilacion-mujer-deliplus-body-3-3-hojas-paquete,13574,2023-03-10 05:16:46.049371
Maquinilla depilación desechable Gillette Simply Venus 2 hojas,Paquete,4 ud.,"| 0,498 €/ud",1.99,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/45472/maquinilla-depilacion-desechable-gillette-simply-venus-2-hojas-paquete,45472,2023-03-10 05:16:46.563084
Maquinilla depilación desechable Colors Venus Gillette 3 hojas,Paquete,4 ud.,"| 0,863 €/ud",3.45,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/67616/maquinilla-depilacion-desechable-colors-venus-gillette-3-hojas-paquete,67616,2023-03-10 05:16:47.069912
Maquinilla depilación recargable Venus Breeze Comfortglide Gillette 3 hojas con gel,Paquete,1 ud.,"| 7,95 €/ud",7.95,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/15565/maquinilla-depilacion-recargable-venus-breeze-comfortglide-gillette-3-hojas-con-gel-paquete,15565,2023-03-10 05:16:47.601620
Recambios maquinilla depilación Venus Breeze Comfortglide Gillette 3 hojas con gel,Paquete,5 ud.,"| 3,49 €/ud",17.45,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/13749/recambios-maquinilla-depilacion-venus-breeze-comfortglide-gillette-3-hojas-con-gel-paquete,13749,2023-03-10 05:16:48.120287
Maquinilla depilación recargable Venus Smooth Gillette 3 hojas con dos recambios,Paquete,1 ud.,"| 7,50 €/ud",7.5,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/15568/maquinilla-depilacion-recargable-venus-smooth-gillette-3-hojas-con-dos-recambios-paquete,15568,2023-03-10 05:16:48.635360
Recambios maquinilla depilación Venus Smooth Gillette 3 hojas,Paquete,4 ud.,"| 2,488 €/ud",9.95,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/15569/recambios-maquinilla-depilacion-venus-smooth-gillette-3-hojas-paquete,15569,2023-03-10 05:16:49.154236
Recambios maquinilla depilación Venus Snap Extra Smooth Gillette 5 hojas,Paquete,2 ud.,"| 4,975 €/ud",9.95,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/15567/recambios-maquinilla-depilacion-venus-snap-extra-smooth-gillette-5-hojas-paquete,15567,2023-03-10 05:16:49.679435
Maquinilla depilación recargable Hydro Silk Wilkinson 5 hojas,Paquete,1 ud.,"| 4,95 €/ud",4.95,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/79441/maquinilla-depilacion-recargable-hydro-silk-wilkinson-5-hojas-paquete,79441,2023-03-10 05:16:50.207623
Recambios maquinilla depilación Hydro Silk Wilkinson 5 hojas,Paquete,3 ud.,"| 2,65 €/ud",7.95,/ud.,Cuidado facial y corporal >,Depilación,https://tienda.mercadona.es/product/79199/recambios-maquinilla-depilacion-hydro-silk-wilkinson-5-hojas-paquete,79199,2023-03-10 05:16:50.732329
Protector solar infantil Sun Med FPS 50+ resistente al agua,Spray,250 ml,"| 3,00 €/100 ml",7.5,/ud.,Cuidado facial y corporal >,Protector solar y aftersun,https://tienda.mercadona.es/product/86184/protector-solar-infantil-sun-med-fps-50-resistente-agua-spray,86184,2023-03-10 07:01:29.333362
Protector solar Sun Med FPS 50+ resistente al agua,Spray,250 ml,"| 3,00 €/100 ml",7.5,/ud.,Cuidado facial y corporal >,Protector solar y aftersun,https://tienda.mercadona.es/product/86185/protector-solar-sun-med-fps-50-resistente-agua-spray,86185,2023-03-10 07:01:29.869043
Crema protección solar facial antiedad Deliplus FPS 50+ con color resistente al agua,Bote,50 ml,"| 10,00 €/100 ml",5.0,/ud.,Cuidado facial y corporal >,Protector solar y aftersun,https://tienda.mercadona.es/product/79144/crema-proteccion-solar-facial-antiedad-deliplus-fps-50-con-color-resistente-agua-bote,79144,2023-03-10 07:01:30.344155
Gel hidratante solar rostro y escote Sensitive advanced Delial FPS 50+ Garnier,Bote,50 ml,"| 19,90 €/100 ml",9.95,/ud.,Cuidado facial y corporal >,Protector solar y aftersun,https://tienda.mercadona.es/product/72116/gel-hidratante-solar-rostro-escote-sensitive-advanced-delial-fps-50-garnier-bote,72116,2023-03-10 07:01:30.851128
Protector solar Sun Med FPS 30 resistente al agua,Spray,250 ml,"| 2,48 €/100 ml",6.2,/ud.,Cuidado facial y corporal >,Protector solar y aftersun,https://tienda.mercadona.es/product/86183/protector-solar-sun-med-fps-30-resistente-agua-spray,86183,2023-03-10 07:01:31.282804
Aceite solar protector Deliplus FPS 30 resistente al agua toque seco,Spray,200 ml,"| 2,25 €/100 ml",4.5,/ud.,Cuidado facial y corporal >,Protector solar y aftersun,https://tienda.mercadona.es/product/1680/aceite-solar-protector-deliplus-fps-30-resistente-agua-toque-seco-spray,1680,2023-03-10 07:01:31.657255
Protector labial FPS 15 Deliplus,Paquete,1 ud.,"| 1,90 €/ud",1.9,/ud.,Cuidado facial y corporal >,Protector solar y aftersun,https://tienda.mercadona.es/product/40413/protector-labial-fps-15-deliplus-paquete,40413,2023-03-10 07:01:32.092602
Aceite árbol del té 100% puro Deliplus con pipeta dosificadora,Bote,10 ml,"| 30,00 €/100 ml",3.0,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/23017/aceite-arbol-te-100-puro-deliplus-con-pipeta-dosificadora-bote,23017,2023-03-10 07:04:16.641475
Colagen sabor limón Deliplus complemento alimenticio,Bote,250 g,"| 1,92 €/100 g",4.8,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/79439/colagen-sabor-limon-deliplus-complemento-alimenticio-bote,79439,2023-03-10 07:04:17.259911
Barritas con proteínas Enervit Sport sabor coco y chocolate,Caja,3 barritas (120 g),"| 26,25 €/kg",3.15,/ud.,Cereales y galletas >,Cereales,https://tienda.mercadona.es/product/9445/barritas-con-proteinas-enervit-sport-sabor-coco-chocolate-caja,9445,2023-03-10 07:04:17.790588
"Cápsulas control calorías Forte Deliplus elaborado a base de champiñon, alga y semillas de uva",Caja,"20 cápsulas (16,4 g)","| 27,44 €/100 g",4.5,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/79052/capsulas-control-calorias-forte-deliplus-elaborado-base-champinon-alga-semillas-uva-caja,79052,2023-03-10 07:04:18.334570
Comprimidos Vitaminas y Minerales Deliplus,Caja,"30 comprimidos (29,55 g)","| 10,153 €/100 g",3.0,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/79621/comprimidos-vitaminas-minerales-deliplus-caja,79621,2023-03-10 07:04:18.866289
"Cápsulas Dormir Deliplus contiene melatonina, extractos de plantas, magnesio y vitamina B6",Caja,30 cápsulas (13 g),"| 11,97 €/100 g",3.95,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/79651/capsulas-dormir-deliplus-contiene-melatonina-extractos-plantas-magnesio-vitamina-b6-caja,79651,2023-03-10 07:04:19.393518
Comprimidos efervescentes vitamina C Deliplus 500 mg sabor limón,Tubo,20 ud. (80 g),"| 2,438 €/100 g",1.95,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/79193/comprimidos-efervescentes-vitamina-c-deliplus-500-mg-sabor-limon-tubo,79193,2023-03-10 07:04:19.910926
Batido Sustitutivo sabor chocolate y galletas Deliplus,Caja,6 sobres (252 g),"| 2,381 €/100 g",6.0,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/79054/batido-sustitutivo-sabor-chocolate-galletas-deliplus-caja,79054,2023-03-10 07:04:20.447410
Barritas Sustitutivo de comida Belladieta sabor chocolate negro Enervit,Caja,4 barritas (120 g),"| 25,834 €/kg",3.1,/ud.,Cereales y galletas >,Cereales,https://tienda.mercadona.es/product/86258/barritas-sustitutivo-comida-belladieta-sabor-chocolate-negro-enervit-caja,86258,2023-03-10 07:04:20.978273
Barritas Sustitutivo de comida Belladieta sabor avena y chocolate con leche Enervit,Caja,4 barritas (120 g),"| 25,834 €/kg",3.1,/ud.,Cereales y galletas >,Cereales,https://tienda.mercadona.es/product/86259/barritas-sustitutivo-comida-belladieta-sabor-avena-chocolate-con-leche-enervit-caja,86259,2023-03-10 07:04:21.516315
Gel energético con cafeína Enervit Sport sabor cítricos,3 ud. x 32 g,"| 39,131 €/kg",Not available,3.6,/pack,Agua y refrescos >,Isotónico y energético,https://tienda.mercadona.es/product/28116/gel-energetico-con-cafeina-enervit-sport-sabor-citricos-pack-3,28116,2023-03-10 07:04:22.043449
Perlas Omega 3 Deliplus,Caja,60 cápsulas (48 g),"| 0,066 €/ud",3.95,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/22986/perlas-omega-3-deliplus-caja,22986,2023-03-10 07:04:22.571191
Cápsulas LaxForte Deliplus con sen y cáscara sagrada,Caja,"30 cápsulas (16,35 g)","| 0,132 €/ud",3.95,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/13797/capsulas-laxforte-deliplus-con-sen-cascara-sagrada-caja,13797,2023-03-10 07:04:23.110517
Cápsulas Valeriana Deliplus elaborado a base de espécies vegetales,Caja,"60 cápsulas (32,7 g)","| 0,07 €/ud",4.15,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/23367/capsulas-valeriana-deliplus-elaborado-base-especies-vegetales-caja,23367,2023-03-10 07:04:23.643844
Spray oral Própolis Deliplus con equinácea y eucalipto,Spray,20 ml,"| 17,50 €/100 ml",3.5,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/22233/spray-oral-propolis-deliplus-con-equinacea-eucalipto-spray,22233,2023-03-10 07:04:24.245943
Perlas Onagra Deliplus,Caja,60 cápsulas (41 g),"| 0,072 €/ud",4.3,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/15670/perlas-onagra-deliplus-caja,15670,2023-03-10 07:04:24.772550
"Sticks Jalea Real y Própolis Deliplus elaborado a base de jalea real, propóleo, miel manuka y aceite especial manuka, extractos vegetales y vitamina C",Caja,12 sticks (120 ml),"| 4,125 €/100 ml",4.95,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/79655/sticks-jalea-real-propolis-deliplus-elaborado-base-jalea-real-propoleo-miel-manuka-aceite-especial-manuka-extractos-vegetales-vitamina-c-caja,79655,2023-03-10 07:04:25.319526
Batido Sustitutivo sabor fresa y nata Deliplus,Caja,6 sobres (252 g),"| 2,381 €/100 g",6.0,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/79060/batido-sustitutivo-sabor-fresa-nata-deliplus-caja,79060,2023-03-10 07:04:25.899830
Cápsulas Cola de caballo Deliplus elaborado a base de espécies vegetales,Caja,"30 cápsulas (16,35 g)","| 0,132 €/ud",3.95,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/13861/capsulas-cola-caballo-deliplus-elaborado-base-especies-vegetales-caja,13861,2023-03-10 07:04:26.491691
Cápsulas Alcachofa Deliplus elaborado a base de espécies vegetales,Caja,"30 cápsulas (16,35 g)","| 0,132 €/ud",3.95,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/13796/capsulas-alcachofa-deliplus-elaborado-base-especies-vegetales-caja,13796,2023-03-10 07:04:27.033421
"Cápsulas Memory Pro Deliplus contiene ginkgo, bacopa y vitamina B5",Caja,"30 cápsulas (14,94 g)","| 0,132 €/ud",3.95,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/79661/capsulas-memory-pro-deliplus-contiene-ginkgo-bacopa-vitamina-b5-caja,79661,2023-03-10 07:04:27.562104
Natilla Sustitutivo sabor chocolate Deliplus,Caja,6 sobres (252 g),"| 2,58 €/100 g",6.5,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/13794/natilla-sustitutivo-sabor-chocolate-deliplus-caja,13794,2023-03-10 07:04:28.043119
"Sticks infantiles Jalea Real Deliplus +3 años elaborado a base de propóleo, manuka, extractos vegetales, vitaminas y minerales",Caja,12 sticks (120 ml),"| 4,125 €/100 ml",4.95,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/79656/sticks-infantiles-jalea-real-deliplus-3-anos-elaborado-base-propoleo-manuka-extractos-vegetales-vitaminas-minerales-caja,79656,2023-03-10 07:04:28.560596
Cápsulas Quemagrasas Deliplus elaborado a base de especies vegetales y vitamina C,Caja,"30 cápsulas (17,09 g)","| 22,068 €/100 g",3.95,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/79063/capsulas-quemagrasas-deliplus-elaborado-base-especies-vegetales-vitamina-c-caja,79063,2023-03-10 07:04:29.098674
"Cápsulas Antiox Colagen Deliplus con colágeno, ácido hialurónico y Q10",Caja,"30 cápsulas (17,1 g)","| 0,165 €/ud",4.95,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/13860/capsulas-antiox-colagen-deliplus-con-colageno-acido-hialuronico-q10-caja,13860,2023-03-10 07:04:29.643001
"Cápsulas Articulae Forte Deliplus contiene harpagofito, cúrcuma y vitamina D3",Caja,"30 cápsulas (15,1 g)","| 27,815 €/100 g",4.2,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/79659/capsulas-articulae-forte-deliplus-contiene-harpagofito-curcuma-vitamina-d3-caja,79659,2023-03-10 07:04:30.199227
Sticks Depurat Deliplus elaborado a base de especies vegetales y vitaminas,Caja,15 sticks (75 g),"| 7,934 €/100 g",5.95,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/79035/sticks-depurat-deliplus-elaborado-base-especies-vegetales-vitaminas-caja,79035,2023-03-10 07:04:30.749405
Cápsulas Spirulina Deliplus,Caja,"60 cápsulas (27,3 g)","| 18,316 €/100 g",5.0,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/79660/capsulas-spirulina-deliplus-caja,79660,2023-03-10 07:04:31.226020
"Sticks Saciante Deliplus elaborado a base de fibras, especies vegetales, vitamina C y cromo",Caja,12 sticks (60 g),"| 8,25 €/100 g",4.95,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/79053/sticks-saciante-deliplus-elaborado-base-fibras-especies-vegetales-vitamina-c-cromo-caja,79053,2023-03-10 07:04:31.759072
Cápsulas Equinácea Deliplus elaborado a base de espécies vegetales,Caja,"60 cápsulas (32,7 g)","| 0,055 €/ud",3.25,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/13858/capsulas-equinacea-deliplus-elaborado-base-especies-vegetales-caja,13858,2023-03-10 07:04:32.312533
"Cápsulas Menopausia Deliplus con isoflavonas, salvia y melisa",Caja,"30 cápsulas (19,4 g)","| 25,516 €/100 g",4.95,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/79704/capsulas-menopausia-deliplus-con-isoflavonas-salvia-melisa-caja,79704,2023-03-10 07:04:32.861016
Gel energético Enervit Sport sabor naranja,3 ud. x 32 g,"| 39,131 €/kg",Not available,3.6,/pack,Agua y refrescos >,Isotónico y energético,https://tienda.mercadona.es/product/29266/gel-energetico-enervit-sport-sabor-naranja-pack-3,29266,2023-03-10 07:04:33.378602
"Comprimidos efervescentes magnesio Deliplus 300 mg sabor naranja vitaminas B1, B6 y B12",Tubo,20 ud. (78 g),"| 2,50 €/100 g",1.95,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/79594/comprimidos-efervescentes-magnesio-deliplus-300-mg-sabor-naranja-vitaminas-b1-b6-b12-tubo,79594,2023-03-10 07:04:33.911724
"Comprimidos cabello y uñas Deliplus contiene Biotina, Levadura de Cerveza y Zinc",Caja,"30 comprimidos (24,75 g)","| 0,132 €/ud",3.95,/ud.,Fitoterapia y parafarmacia >,Fitoterapia,https://tienda.mercadona.es/product/13864/comprimidos-cabello-unas-deliplus-contiene-biotina-levadura-cerveza-zinc-caja,13864,2023-03-10 07:04:34.463133
Snack con proteínas Belladieta sabor coco y chocolate negro Enervit,3 barritas x 27 g,"| 32,099 €/kg",Not available,2.6,/pack,Cereales y galletas >,Cereales,https://tienda.mercadona.es/product/23668/snack-con-proteinas-belladieta-sabor-coco-chocolate-negro-enervit-caja,23668,2023-03-10 07:04:34.990904
Barrita con proteínas Enervit Sport sabor chocolate negro,Caja,3 barritas (180 g),"| 27,223 €/kg",4.9,/ud.,Cereales y galletas >,Cereales,https://tienda.mercadona.es/product/23670/barrita-con-proteinas-enervit-sport-sabor-chocolate-negro-caja,23670,2023-03-10 07:04:35.557334
Bastoncillos de algodón 100% Deliplus,Caja,200 ud.,"| 0,005 €/ud",0.9,/ud.,Fitoterapia y parafarmacia >,Parafarmacia,https://tienda.mercadona.es/product/79007/bastoncillos-algodon-100-deliplus-caja,79007,2023-03-10 07:06:45.191398
